"GEO_ID","NAME","H001001"
"id","Geographic Area Name","Total"
"8710000US5123233","ZCTA5 23233, Virginia","12145"
"8710000US5123234","ZCTA5 23234, Virginia","16952"
"8710000US5123235","ZCTA5 23235, Virginia","13449"
"8710000US5123236","ZCTA5 23236, Virginia","10219"
"8710000US5123237","ZCTA5 23237, Virginia","8311"
"8710000US5123238","ZCTA5 23238, Virginia","11598"
"8710000US5123250","ZCTA5 23250, Virginia","0"
"8710000US5123294","ZCTA5 23294, Virginia","8367"
"8710000US5123301","ZCTA5 23301, Virginia","795"
"8710000US5123302","ZCTA5 23302, Virginia","79"
"8710000US5123303","ZCTA5 23303, Virginia","366"
"8710000US5123304","ZCTA5 23304, Virginia","37"
"8710000US5123306","ZCTA5 23306, Virginia","523"
"8710000US5123307","ZCTA5 23307, Virginia","391"
"8710000US5123308","ZCTA5 23308, Virginia","955"
"8710000US5123310","ZCTA5 23310, Virginia","2955"
"8710000US5123313","ZCTA5 23313, Virginia","45"
"8710000US5123314","ZCTA5 23314, Virginia","2919"
"8710000US5123315","ZCTA5 23315, Virginia","674"
"8710000US5123316","ZCTA5 23316, Virginia","171"
"8710000US5123320","ZCTA5 23320, Virginia","21820"
"8710000US5123321","ZCTA5 23321, Virginia","12619"
"8710000US5123322","ZCTA5 23322, Virginia","19878"
"8710000US5123323","ZCTA5 23323, Virginia","12548"
"8710000US5123324","ZCTA5 23324, Virginia","9259"
"8710000US5123325","ZCTA5 23325, Virginia","7093"
"8710000US5123336","ZCTA5 23336, Virginia","4519"
"8710000US5123337","ZCTA5 23337, Virginia","199"
"8710000US5123347","ZCTA5 23347, Virginia","365"
"8710000US5123350","ZCTA5 23350, Virginia","1920"
"8710000US5123354","ZCTA5 23354, Virginia","109"
"8710000US5123356","ZCTA5 23356, Virginia","996"
"8710000US5123357","ZCTA5 23357, Virginia","316"
"8710000US5123358","ZCTA5 23358, Virginia","119"
"8710000US5123359","ZCTA5 23359, Virginia","374"
"8710000US5123389","ZCTA5 23389, Virginia","103"
"8710000US5123395","ZCTA5 23395, Virginia","1177"
"8710000US5123398","ZCTA5 23398, Virginia","144"
"8710000US5123401","ZCTA5 23401, Virginia","112"
"8710000US5123405","ZCTA5 23405, Virginia","605"
"8710000US5123407","ZCTA5 23407, Virginia","166"
"8710000US5123408","ZCTA5 23408, Virginia","48"
"8710000US5123409","ZCTA5 23409, Virginia","49"
"8710000US5123410","ZCTA5 23410, Virginia","997"
"8710000US5123413","ZCTA5 23413, Virginia","462"
"8710000US5123414","ZCTA5 23414, Virginia","46"
"8710000US5123415","ZCTA5 23415, Virginia","937"
"8710000US5123416","ZCTA5 23416, Virginia","169"
"8710000US5123417","ZCTA5 23417, Virginia","2352"
"8710000US5123418","ZCTA5 23418, Virginia","465"
"8710000US5123420","ZCTA5 23420, Virginia","1172"
"8710000US5123421","ZCTA5 23421, Virginia","1965"
"8710000US5123422","ZCTA5 23422, Virginia","142"
"8710000US5123423","ZCTA5 23423, Virginia","265"
"8710000US5123426","ZCTA5 23426, Virginia","133"
"8710000US5123427","ZCTA5 23427, Virginia","181"
"8710000US5123430","ZCTA5 23430, Virginia","7104"
"8710000US5123432","ZCTA5 23432, Virginia","669"
"8710000US5123433","ZCTA5 23433, Virginia","543"
"8710000US5123434","ZCTA5 23434, Virginia","18973"
"8710000US5123435","ZCTA5 23435, Virginia","9937"
"8710000US5123436","ZCTA5 23436, Virginia","382"
"8710000US5123437","ZCTA5 23437, Virginia","1777"
"8710000US5123438","ZCTA5 23438, Virginia","733"
"8710000US5123440","ZCTA5 23440, Virginia","377"
"8710000US5123441","ZCTA5 23441, Virginia","80"
"8710000US5123442","ZCTA5 23442, Virginia","496"
"8710000US5123451","ZCTA5 23451, Virginia","23513"
"8710000US5123452","ZCTA5 23452, Virginia","23662"
"8710000US5123453","ZCTA5 23453, Virginia","12701"
"8710000US5123454","ZCTA5 23454, Virginia","24246"
"8710000US5123455","ZCTA5 23455, Virginia","20439"
"8710000US5123456","ZCTA5 23456, Virginia","18247"
"8710000US5123457","ZCTA5 23457, Virginia","1656"
"8710000US5123459","ZCTA5 23459, Virginia","270"
"8710000US5123460","ZCTA5 23460, Virginia","0"
"8710000US5123461","ZCTA5 23461, Virginia","0"
"8710000US5123462","ZCTA5 23462, Virginia","26087"
"8710000US5123464","ZCTA5 23464, Virginia","27058"
"8710000US5123480","ZCTA5 23480, Virginia","286"
"8710000US5123486","ZCTA5 23486, Virginia","81"
"8710000US5123487","ZCTA5 23487, Virginia","2579"
"8710000US5123488","ZCTA5 23488, Virginia","90"
"8710000US5123502","ZCTA5 23502, Virginia","8440"
"8710000US5123503","ZCTA5 23503, Virginia","15006"
"8710000US5123504","ZCTA5 23504, Virginia","8789"
"8710000US5123505","ZCTA5 23505, Virginia","13097"
"8710000US5123507","ZCTA5 23507, Virginia","3535"
"8710000US5123508","ZCTA5 23508, Virginia","6696"
"8710000US5123509","ZCTA5 23509, Virginia","5459"
"8710000US5123510","ZCTA5 23510, Virginia","3557"
"8710000US5123511","ZCTA5 23511, Virginia","141"
"8710000US5123513","ZCTA5 23513, Virginia","12341"
"8710000US5123517","ZCTA5 23517, Virginia","2502"
"8710000US5123518","ZCTA5 23518, Virginia","12581"
"8710000US5123523","ZCTA5 23523, Virginia","2874"
"8710000US5123551","ZCTA5 23551, Virginia","0"
"8710000US5123601","ZCTA5 23601, Virginia","11500"
"8710000US5123602","ZCTA5 23602, Virginia","16806"
"8710000US5123603","ZCTA5 23603, Virginia","1499"
"8710000US5123604","ZCTA5 23604, Virginia","899"
"8710000US5123605","ZCTA5 23605, Virginia","6683"
"8710000US5123606","ZCTA5 23606, Virginia","12297"
"8710000US5123607","ZCTA5 23607, Virginia","10689"
"8710000US5123608","ZCTA5 23608, Virginia","17619"
"8710000US5123651","ZCTA5 23651, Virginia","329"
"8710000US5123661","ZCTA5 23661, Virginia","6337"
